problem_ordinal,example_idx,steps,our,weak,strong,our_power,weak_power,strong_power,speedup_vs_weak,speedup_vs_strong,power_vs_weak,power_vs_strong
150,150,5,1232.3373415074464,1160.0069885783935,961.2066050938721,506.19175424920655,752.7923081649775,676.0257503986359,0.9413063692117165,0.7799865935394639,1.4871682555981847,1.3355131622033836
151,151,27,28109.67089393102,26881.273732896836,17573.042676231224,14231.666737534411,17118.39136288583,13409.410770547647,0.9562998383841129,0.625160029177905,1.2028381270155808,0.9422234948196083
152,152,13,28806.90859149854,30405.981314177636,22669.280754767828,15493.916910694139,19145.59296291846,16789.146995961666,1.0555100425857917,0.7869390317521943,1.2356844994892078,1.0835960391896473
153,153,18,19281.01495292725,23100.19568288552,18070.14921181849,10057.44028060869,14251.525524119608,12342.453408305206,1.1980798593477797,0.9371990663320903,1.4170131888923418,1.2271962908994
154,154,14,7361.619045237086,10076.843521027417,6045.117392443774,4017.103699350022,6376.767724184801,4894.278013535281,1.3688352329977007,0.8211668323634489,1.5874043095319097,1.2183598880773698
155,155,15,19131.564280217663,21903.358274806495,13052.693413867371,9780.486565583331,13844.76516725794,10291.006174445152,1.1448806775018867,0.6822596010805065,1.4155497351201776,1.0521977721086284
156,156,8,3397.6775084558835,4733.167826097119,2990.703282863159,1818.7338948049805,2997.472983406416,2388.064566373825,1.3930597634170896,0.8802198782609951,1.6481097053111387,1.3130368181926322
157,157,8,5518.101994479785,8433.335210004785,4941.861936513574,3351.4892506694946,5298.921729616013,4245.30416727066,1.5283036120828046,0.8955727787303185,1.5810648142635393,1.2666918643473546
158,158,9,9503.816057462835,10991.759113275953,7532.870869527198,5271.905536122538,6942.041120893631,5978.3259880542755,1.1565626951128454,0.7926153898582707,1.3167992243653648,1.1339971756116303
159,159,9,7787.608534703149,9389.860718316575,6312.245666493787,3886.4512135290447,5879.884061308407,4247.406603727131,1.2057438013831163,0.8105499446158794,1.5129185311371114,1.0928753174468195
160,160,8,10368.002202508635,11640.044867741577,8451.72906917356,5447.74737840175,7275.284185350009,5989.7919845581055,1.1226892742099495,0.8151743126683157,1.335466511203098,1.0994988512693074
161,161,6,23949.5187325488,21681.884327040505,17147.31301119565,12282.621122059252,13520.194376042024,11315.33042646448,0.9053160762505659,0.7159773523086059,1.100758074492758,0.9212472088830009
162,162,30,17040.346003326657,17215.356938398538,10715.759073488283,7517.7634934439075,11172.45317420305,8213.41127839742,1.0102703862373286,0.6288463316059619,1.4861405501711147,1.0925338746769797
163,163,5,5394.588976780243,6910.863727314526,4246.303115980071,3061.9336493821424,4338.286978028263,3416.289483129978,1.2810732675020722,0.7871411768824832,1.416845521425218,1.1157294292837927
164,164,6,6266.85266669801,7113.53026610498,4956.039851729138,3143.1990179550744,4499.81003222262,3705.1566858561755,1.135104117559075,0.7908339505196097,1.4316020100916613,1.1787852645317711
165,165,47,21823.113660071373,24099.565874934953,15932.937755132793,10657.126030006879,15543.914673105253,12058.603553365643,1.104313813799572,0.7300946145134398,1.4585465752529174,1.1315061414693488
166,166,37,21388.92792192324,27505.190574565553,18304.814473756076,10687.901765080698,17625.386801872202,13321.061421169865,1.2859546151620465,0.8558079460819535,1.6490970060613317,1.2463682501922102
167,167,13,9661.599165006286,13082.73013162737,8448.3924474953,5276.32700707636,8261.442787635919,6546.547794556618,1.3540957255825938,0.8744300299783554,1.5657564014808147,1.2407395875533678
168,168,7,8265.980933884894,11417.607053041967,7462.156338253278,4412.79760397593,7119.476787370684,5253.339791953564,1.3812767225529825,0.9027550871383598,1.6133703437828277,1.190478300482285
169,169,7,3314.1300527700932,4276.460933246631,3139.1241033987553,1660.7271315361163,2744.0110576453303,2480.8868093443957,1.2903720931748528,0.9471940006623879,1.6522949529386042,1.4938557709053983
170,170,11,2679.8646397771236,2734.355115793823,2056.0141374649656,1145.589067593994,1774.4815737741912,1490.4235443267585,1.020333294155197,0.7672082040815159,1.5489686694558102,1.3010106210746213
171,171,5,1055.184881129297,1120.1855974411133,921.9965255934083,443.36775370977784,726.9482261520824,651.1395435333252,1.061601258200601,0.8737772328643054,1.639605542057378,1.4686217887635369
172,172,12,1568.4075407558594,2346.9437775581787,1745.8524049160155,711.4325973345032,1523.041199480058,1264.233766078949,1.4963864407506744,1.1131369618859652,2.1408088484929944,1.777025358151432
173,173,8,2349.029307187622,3186.330123414038,2453.36451570813,1117.2586710539856,2035.7271464894052,1790.2791621685028,1.3564454533046568,1.0444163077068729,1.822073257725506,1.602385560793734
174,174,7,5288.113692638122,6343.081807167822,5117.206146376526,2457.6709360379086,4017.318323412498,3577.916849255562,1.1994980017162604,0.9676808109289469,1.6346038293836636,1.4558160723598084
175,175,4,2108.6253431658934,2930.1115479244872,2069.6174483599852,1088.0539846192046,1856.8114357722495,1603.5277988910675,1.3895837671784848,0.9815007939023717,1.7065434822354826,1.4737575722883527
176,176,7,2217.1865178720213,2066.6002619684327,1663.8835599018066,916.3091365677491,1341.1504428287133,1179.1055010507264,0.9320822787394016,0.7504481677521404,1.4636440796086647,1.286798804022999
177,177,5,2473.042701979687,2052.871115854736,1794.025350978711,1001.5769719659627,1332.2611026857237,1246.556576412251,0.8300993404648449,0.7254324195625825,1.3301634721799482,1.2445938867438473
178,178,7,1221.3205665349124,1402.7720170316893,1014.8976883698731,545.3544364962769,910.3259310743665,749.4435924388672,1.1485698803972364,0.8309838679367408,1.6692372339040855,1.374232136541872
179,179,9,2630.721642107813,2692.837773048682,1959.2579677649414,1148.993751696411,1747.5577000029941,1441.8835145559106,1.023611821922406,0.7447606528964141,1.5209462170032206,1.2549097960080877
180,180,5,4387.411689066834,5585.648495672462,3850.573062450928,2488.212660832998,3549.7925449124973,3182.6466376781464,1.2731079031383268,0.877641155045086,1.4266435505251813,1.2790894796800316
181,181,10,4248.276012672644,5833.985922729297,3477.4470332919554,2293.721252199582,3698.946521647551,2889.4455061950807,1.373259624686924,0.8185548732988865,1.612639948337409,1.2597195511112016
182,182,5,1326.7506591618653,1426.3844440140379,1237.888266699707,550.0862678850402,925.6712756291108,861.1852293014526,1.0750960884504954,0.9330225375442478,1.6827747385662102,1.5655457690527688
183,183,5,2234.975375839746,3031.4794344820066,2159.60853864187,1121.0023737208985,1927.3306582054302,1656.6151378154755,1.3563815813151814,0.9662784485177791,1.7192922186311865,1.4777980641706752
184,184,5,3232.3022719230958,2966.0401078202635,2660.74354399646,1280.0166830776438,1924.9077637161508,1818.977281995081,0.9176246088072647,0.8231728718902951,1.5038145902035784,1.4210574799865672
185,185,19,5029.449442916333,6185.378501000732,4362.401943925317,2343.1023904799613,3999.3883074341193,3281.8981610386595,1.2298321260018734,0.8673716663102139,1.7068773109035513,1.4006635708166364
186,186,6,1647.8613401694824,1946.1440559308837,1666.0363011344482,685.261155097229,1262.9848170815437,1157.2846095561981,1.1810120235788304,1.0110294237275428,1.8430707879572479,1.6888227224728587
187,187,6,1511.5788563695314,1500.031880816577,1192.62593556875,636.4706254361877,973.4580187731585,851.9635009765625,0.9923609836798806,0.788993528550119,1.5294626018381066,1.3385747384534719
188,188,6,2683.458726499829,4167.969468382715,2393.1138228653076,1471.4096712480466,2644.208338553872,1991.4497170448303,1.5532079652364201,0.8918019864560268,1.7970578760101938,1.3534298135716933
189,189,9,2276.06984918562,2701.2813174275634,2206.2069332081787,969.9086683724986,1753.0375689352888,1556.0886478377422,1.1868182860882255,0.9693054604618402,1.8074254062260071,1.6043661620726108
190,190,9,2997.7301167822516,4529.391816294239,2877.1484479071287,1653.5224354089062,2891.851442100725,2388.347206192545,1.5109404915863691,0.9597756755352764,1.7489036617671216,1.4443996374333565
191,191,14,2091.273132597803,2886.498013722998,1966.7501110493408,990.1984898622087,1873.1910115126252,1464.5182304449786,1.380258737478905,0.9404558784754347,1.8917328502220696,1.4790148090902198
192,192,8,1429.5450880272706,1815.2930506358643,1418.8677821526367,649.2923817909551,1178.041643414676,1018.1286442494251,1.26983966146945,0.9925309764875144,1.8143469359139284,1.5680588172636527
193,193,6,1362.7721844635498,1468.3982461228027,1168.9214003601562,581.4009415866088,952.927793197699,835.1240758895874,1.0775082312828628,0.8577526116885764,1.6390200376993118,1.4363995930425966
194,194,6,3773.218169312158,5281.107179198096,3761.8604916906984,1964.6031651563933,3313.4639384546663,2770.224431037903,1.3996294256583683,0.9969899228955716,1.6865817979026294,1.4100681909556925
195,195,10,1621.842417959912,2154.5983181203856,1549.502834869702,746.9161223225191,1398.2298768617309,1138.9526856533978,1.328488078903879,0.9553966635172826,1.8720038771073333,1.5248736124638063
196,196,19,17858.343802332398,20984.302741450956,14265.116674573099,9228.270886813725,13328.086007999746,10537.30792893966,1.1750419285079667,0.7987928126184913,1.4442668807050567,1.1418507386899985
197,197,6,2680.2100310609617,2677.1596045327638,2240.9784371034425,1111.2867682758483,1737.413889888964,1574.766412973404,0.9988618703411872,0.8361204574017472,1.563425336724333,1.4170657457000413
198,198,6,1840.4706901999998,1713.1547711126218,1438.7018017753173,756.9146051612548,1111.7747666408916,1010.8428075313568,0.9308242615515149,0.7817031857317852,1.468824566285171,1.3354780058920974
199,199,8,31692.91393476975,31596.682666304638,31124.444606565405,20288.907150531748,20506.16347948451,23956.809203716897,0.9969636345631337,0.9820632041164039,1.0107081336289256,1.1807836186528666
200,200,7,3629.1292927344975,3993.2256569384517,2999.6031950385745,1670.24295322349,2556.187939704609,2211.078549228768,1.1003260933505108,0.8265352245905838,1.5304288126294963,1.323806542611954
201,201,8,3395.09586451333,5021.187400032129,3069.0192505450195,1908.1248788177336,3166.6354337774687,2453.9347126483917,1.4789530547620902,0.9039565812039149,1.6595535590623938,1.2860451325223743
202,202,6,1588.3298738282228,1825.5779102464355,1323.095500991919,740.3582575129851,1170.3763316506565,983.5369718074799,1.149369498318629,0.833010524320725,1.580824310087646,1.328460865839981
203,203,8,6306.125618074536,7759.011247960255,4535.605651093872,3594.2062557075196,4905.325918876702,3898.1618671417236,1.2303927510929178,0.7192380751334826,1.3647869849113845,1.0845682161260304
204,204,8,4371.1107496345585,5020.168549425049,3427.7021896553097,2190.7895437185903,3185.2707004727476,2650.42159020369,1.1484880701878244,0.7841718926801108,1.453937330313413,1.2098020085055419
205,205,11,4666.2624352724,5038.46243297229,3568.09437575824,2160.161301060284,3241.023598151461,2726.1120202663496,1.079764051607218,0.7646578873890421,1.500361846386495,1.2619946570324525
206,206,4,1588.744205454419,1671.315057648535,1303.4757394171388,697.5837009407959,1077.1800599071632,952.8916292081451,1.05197240179422,0.8204440557152581,1.544158870762641,1.365988952899886
207,207,9,34746.28125489383,36229.56301248059,32420.46412848798,18510.85885145324,23278.88411193185,23673.014069694233,1.0426889354491093,0.9330628475218978,1.257579904786767,1.278871729273422
208,208,6,1811.442576553418,1691.7879316721192,1379.8569986115235,750.3557409585572,1097.9076886792052,977.5132870674133,0.9339451073801288,0.761744819555329,1.4631828994560108,1.3027331353774532
209,209,13,1432.253851269751,1674.070660704126,1134.3703925414063,651.8218399068471,1086.3361092865775,845.4416316485058,1.1688365573044155,0.7920176940252184,1.666615082185383,1.2970440385509776
210,210,7,2588.2973227033935,2767.0633273327635,2162.1768987852415,1140.0403078906768,1774.7845839239196,1547.497989366222,1.069067028374721,0.8353665090249048,1.5567735383037975,1.3574063817352484
211,211,5,2284.3549688394532,1985.149018516675,1726.1139715707764,926.4858572985839,1288.3094641581222,1202.5583674907684,0.8690195024835446,0.7556242331495939,1.3905333297958062,1.2979781159284476
212,212,6,40749.35094978417,43186.43177905544,39233.39123511438,21589.097767107934,27793.34757408958,26874.462234973907,1.0598066170986258,0.9627979420693614,1.2873788369439936,1.244816366338314
213,213,6,14722.851044869543,14421.323680934936,11746.64449790784,7461.267372255607,8925.29465725757,7545.159108047251,0.9795197707960457,0.7978512084452,1.1962169711872117,1.0112436308211648
214,214,8,1781.6274968995117,2025.2390341653809,1473.047435806372,819.7568614995636,1301.3002472946873,1099.3039276599884,1.1367353937283835,0.826798777168545,1.587422208231654,1.341012169936651
215,215,11,2543.4190632431887,2575.4088232827635,1917.1414445394287,1106.3606145534488,1671.3254328577136,1395.957876790506,1.0125774633452593,0.7537654617146831,1.5106516002761874,1.2617566627260541
216,216,21,27843.300322713272,25834.16875109678,20546.736842525766,14543.938402129173,16522.110989919925,14565.820982375759,0.9278414717964473,0.737941860497216,1.1360135427623343,1.001504584222069
217,217,5,3092.1635985936155,3486.231998102954,2273.4589537901857,1513.4837797323637,2217.540408354121,1812.8445377349854,1.1274409929955096,0.7352324291069868,1.4651894113766182,1.1977958151989967
218,218,14,3393.2579318362914,4137.950835725464,2625.2186180824583,1609.7434006256651,2655.2402743080047,2016.8937049694448,1.2194625103215113,0.7736572553038426,1.6494804533915046,1.2529286991861752
219,219,13,4743.078667166259,4706.5648488313,3441.6482853486323,2097.8253358419224,3044.206297770367,2550.942074461157,0.992301662928822,0.7256148436190363,1.451124765136194,1.215993548594161
220,220,9,3955.1489805445553,5016.9121229897455,3220.6920283814943,1962.9473954021269,3188.9571642695864,2510.5902030467987,1.2684508592895036,0.814303593676024,1.6245759676184806,1.2789900579747744
221,221,5,31837.196974608578,31118.612715637617,30245.05601827008,16935.74818732182,20171.951022895242,20211.490879606125,0.9774294119063289,0.9499911704661597,1.1910870898515165,1.19342178780956
222,222,8,6714.8636066365225,6545.647435680738,4951.7555008358395,3067.4517031077926,4183.418771381639,3658.49647361952,0.9747997605210414,0.7374320300328744,1.3638091733092987,1.1926826655209957
223,223,8,4031.4636806800295,3711.8538083625976,3002.745289374487,1655.8340497764295,2408.909518246526,2117.412404607327,0.9207211331583868,0.7448275681521165,1.454801293989441,1.2787588254349642
224,224,18,5891.680082462977,6671.108676886281,4800.553302928845,2893.8453767814794,4254.089756668078,3502.8365077038907,1.1322930952655306,0.8148020998658851,1.4700473600975377,1.21044356267567
225,225,12,3573.348946399096,4409.493487022632,3002.877801667956,1782.9619504872314,2808.6743047312893,2188.5450913516015,1.2339946512825533,0.8403539219683513,1.5752856105335062,1.227477171205777
226,226,6,2033.3884119089844,1814.0771388277344,1531.337691755176,825.4958352441407,1177.2733795295999,1070.946277141571,0.8921449184047644,0.753096497839056,1.4261409073995155,1.297336983928984
227,227,5,1515.9919259941407,1343.6858884111325,1173.2372742790526,611.7565876041871,871.9999081708252,813.9927096366882,0.8863410585316837,0.7739073369468507,1.4254033807561026,1.3305826633179634
228,228,6,3619.0114727304936,2893.1412055922365,2461.6503196695803,1440.6682665209962,1877.5859285141614,1712.2601404190063,0.7994285808133683,0.6801996451844071,1.3032743013409032,1.1885179816959979
229,229,8,2625.524532179285,3133.121384241626,2247.800608171277,1284.5333044051117,2010.3686366903403,1745.6330352454042,1.1933315974926413,0.8561339193831555,1.5650576203793911,1.3589628460850498
230,230,11,2524.457721990796,2770.951391611597,2052.725974958643,1125.6255171093956,1798.2325606775264,1496.5992441872604,1.0976422252880573,0.8131354140246231,1.597540685907143,1.3295711774822987
231,231,7,5526.442429422742,6228.847446888574,4312.173819046766,2929.553728968722,3931.9089343286523,3243.660381913185,1.127098947729236,0.7802802388908969,1.3421528663045839,1.1072199665902822
232,232,4,959.3829835992432,936.9352228769532,815.2057094903564,399.29017248774045,608.0291780711426,570.6355000463959,0.9766018773461309,0.8497187498906975,1.5227752145335136,1.4291248304237099
233,233,6,1573.092374313013,1425.012539627954,1142.4705383388916,654.1585102274171,924.7704631401424,815.003829240799,0.9058670443623967,0.72625775637481,1.4136794808625932,1.245881260426413
234,234,10,3985.529882488428,4731.23392843816,3071.1971077012454,2006.9670094641422,3015.899913482034,2439.844046354294,1.1871028615859078,0.7705868976658369,1.5027152410877327,1.21568717116368
235,235,6,1573.612994576245,1481.9590500649415,1213.7145389274415,649.9102152738038,961.728749388147,857.52357006073,0.9417557272167896,0.7712916346717639,1.4797870948727518,1.3194492868518148
236,236,7,2007.116258402002,2487.6433947459473,1668.2760076665284,951.687530242798,1593.8143931744908,1289.31676030159,1.2394117103742286,0.8311805560255654,1.674724468406002,1.35476899647162
237,237,7,7026.195485732856,7596.222415891748,5666.331330466352,3647.7288560264174,4812.1821947897915,4117.702872696549,1.0811288173402476,0.8064579674693373,1.319226944963187,1.128840172945883
238,238,7,1286.9192964983645,1379.4830526064698,1075.2087801951416,557.0290920302735,895.2113930231988,775.1649209064057,1.0719266206979459,0.8354904484847843,1.6071178432715425,1.3916058101760271
239,239,29,19318.251633724667,20226.131427488646,12083.974894410656,9347.15741350378,12989.038255846404,9555.83457999969,1.0469959606582129,0.625521145677343,1.389624426040073,1.0223252008353292
240,240,6,3030.726549792187,3677.5901884866216,2254.843411270581,1567.282629364337,2345.508484367571,1849.275398492813,1.2134351707641817,0.7439943440048039,1.4965446821284996,1.179924643995351
241,241,7,16268.889191649598,17758.758189729764,15543.20435031964,8019.315949925529,10851.200234974085,9961.633322779913,1.0915777949268275,0.955394321469567,1.3531328984581104,1.2422048694655086
242,242,12,22362.505937833284,23409.391897452202,19025.52351444767,12097.60070263262,15054.987931895106,14851.064926981926,1.046814340151735,0.8507777959830499,1.2444606415732429,1.2276041582154475
243,243,5,906.4516054383057,893.7682511557861,717.9700681458252,385.9934863293457,580.0033759297054,514.8718564510345,0.9860076873310994,0.792066629744296,1.5026247759912257,1.3338874221616384
244,244,9,1445.1389552300293,1972.315689368799,1264.944433611377,728.4274526872346,1267.166394462966,986.6539085085155,1.3647931101925466,0.8753098994622494,1.7395917600143638,1.3544985226307167
245,245,6,2322.811578376355,2276.0858663036374,1812.9301051982545,1056.8254147638656,1464.9115122213093,1336.071856692695,0.9798839852066783,0.7804895248823809,1.3861433418959037,1.2642313839426578
246,246,7,3732.2203938015136,3308.190220190625,2733.102481197534,1522.7607704285583,2146.942295508515,1919.8257699907404,0.8863866200626523,0.732299326625159,1.4099012380679403,1.2607533680096277
247,247,14,3724.9838195956545,3897.326239111474,2809.295286632495,1592.0002230877512,2529.218493736947,2041.8896119955243,1.0462666223163695,0.7541765072519007,1.5887048613796182,1.282593797653617
248,248,8,1903.151321815405,2099.561249828711,1563.8122755502197,859.2411296816621,1362.5316945292332,1145.471933939245,1.1032024756843568,0.8216962348839967,1.5857384469410045,1.333120464523885
249,249,13,9982.596917756333,12017.866836271314,8253.493554266257,5356.987307350514,7598.123755419032,6048.723773471803,1.2038818090405703,0.8267882217687794,1.4183576177216948,1.1291278896950403
250,250,5,1263.9774577589844,1332.2303109224608,1114.339370426831,560.0108703397761,864.5652456190771,789.6473864955243,1.0539984734256953,0.8816133259231855,1.543836542127331,1.4100572476681041
251,251,8,2796.073009644703,3501.1178312805173,2174.417809836963,1488.3090288216108,2234.7569253445436,1795.8586981323378,1.2521553690493241,0.777668466573148,1.5015409313977912,1.2066436898217527
252,252,8,4433.126185609448,5471.569811098144,3771.040586378491,2389.6620630555244,3466.649194207166,2963.4222889046855,1.2342463494180766,0.8506504052647588,1.450685955893931,1.2401009894744393
253,253,8,6862.913413393493,6983.234480062109,4930.120162856689,3526.8209998861616,4461.230684879934,3964.785005976145,1.0175320682953395,0.7183713192760363,1.2649438928213066,1.124180956760811
254,254,19,39990.88369257055,39222.3710156784,36601.12431217291,21166.23579988561,25289.18741733035,24312.904168700108,0.9807828033308771,0.9152366972819013,1.194789080893969,1.1486645239410733
255,255,6,812.1071307543701,833.7164820626465,649.8717590899414,348.4290591699829,541.0193391802575,468.9152002334595,1.0266089909692129,0.8002291009146447,1.5527388572843415,1.345798198779674
256,256,19,12455.623047954348,11743.467720431616,8173.624384123779,5621.20055639991,7569.635454177064,6215.374310244342,0.9428245921716704,0.6562196329043674,1.346622554777698,1.1057022868838842
257,257,7,2181.2730020421386,2057.31838506543,1692.8529100560547,912.4603110263672,1335.1265052754636,1202.3011751174927,0.9431732676924619,0.7760848405821655,1.4632159767844222,1.3176476396711463
258,258,12,6201.219678008618,7639.795401598682,4703.682862111231,3197.328016873419,4857.623587548925,3783.088696718216,1.2319827063523785,0.7585093104815975,1.5192759585233497,1.183203186145911
259,259,11,3315.901886453125,3883.7780501812504,2504.2100788425537,1576.9278790385256,2500.184782557254,1949.4004652627314,1.1712584338059404,0.7552123568774218,1.5854782046732858,1.2362014085585875
260,260,10,1787.7970404582766,2248.915535120068,1463.0044022350098,867.4212043518166,1450.7263561946663,1132.5765101335535,1.2579255274656849,0.8183280143813133,1.6724589494889353,1.305682296503087
261,261,7,4062.357610973779,3561.7293431788084,3015.7086435573974,1641.1861431741536,2311.4891797854466,2098.0905457110307,0.8767641070193802,0.7423543007171415,1.408425966426262,1.2783988912148603
262,262,4,803.6461009801026,760.0405421125488,649.7191687993164,333.2715895288696,493.2245330390441,456.4611134529114,0.9457403466347019,0.8084642829809521,1.4799477319272625,1.3696370401635167
263,263,4,809.6945226249512,913.7492264779053,695.2826369956788,366.8353888118897,592.9814712801605,512.784645318985,1.1285110630557544,0.8586974686967621,1.6164783697688359,1.3978603508778074
264,264,10,3161.2533386184573,3419.529212018042,2384.9505220535157,1383.8309258676775,2212.207567152967,1770.3343084996459,1.0817004667877892,0.7544319504288117,1.5986111639800853,1.2792995700610077
265,265,6,3090.7611358793947,2997.3565059218995,2334.686940624878,1393.637643915436,1926.2777909163872,1718.075613001086,0.9697794084204053,0.7553760507476435,1.3821941444581638,1.2327993725644055
266,266,5,1082.4063685242431,987.5068398639893,815.5028173218506,447.9211234264527,640.8397142941292,577.033186674118,0.9123254154632883,0.753416499603296,1.4306976848778892,1.2882473196619966
267,267,26,51562.28604928866,52478.05655239786,47953.39530627064,27090.585590926574,33915.48494487417,38275.325106689816,1.0177604713304178,0.9300091012340248,1.2519288234298434,1.412864442454479
268,268,6,2054.467738348047,1830.7299629222414,1533.8603851406494,839.6589530552368,1188.0810620885345,1077.6407616138458,0.8910969633401455,0.7465974551510812,1.4149567008908877,1.2834267504594254
269,269,3,1349.7506932865235,1105.5204175858644,1014.5013413547607,542.4299276375123,717.4514005284258,699.9006950855255,0.819055269306082,0.7516212782114152,1.3226619033599387,1.2903061933434574
270,270,9,1330.3152333096436,1524.9458930497312,1075.820969624341,598.6943768600785,989.5958941044755,799.6264131637262,1.1463041652585402,0.8086962718962817,1.6529233150552123,1.3356170428014689
271,271,13,2162.5704482388915,2508.084925226514,1732.840273697168,996.9221651518608,1627.6113517888075,1298.7105937518995,1.1597702758164457,0.8012873176493843,1.6326363368005505,1.3027201512307307
272,272,11,4103.052331739796,4509.502908261718,3140.496437421997,1908.3980264228057,2889.191647747406,2367.71391028581,1.099060539242398,0.7654049189497784,1.513935566765937,1.2406813869557225
273,273,16,2122.88729196958,2769.420036105518,1761.72349732605,1108.517503689438,1788.1089370681814,1404.7192322729293,1.3045534949413615,0.8298714227506406,1.613063331085783,1.2672052787598338
274,274,9,3499.2565753321906,3762.426519842529,2618.0621405116335,1807.690712043674,2410.1377587065135,2130.476126074791,1.075207387296359,0.7481766724302279,1.3332688731811575,1.178562301548916
275,275,9,2887.1661126995605,3089.6967292364507,2189.9144090686277,1319.4427469227905,1988.7725723638755,1656.487031698227,1.070148584678254,0.7584996233628595,1.5072822045534742,1.2554444181541733
276,276,7,1999.513494692627,2291.753191328784,1645.7632910529296,949.3028999498079,1469.8277061620868,1246.9263784765271,1.1461554010072241,0.8230818623736884,1.5483232024676217,1.313517928305555
277,277,4,1668.1318777675783,1565.3969198269288,1360.8099704637452,680.8583611382751,1015.9008024092768,946.6174946018157,0.9384131678616817,0.8157688181613586,1.4920883114527226,1.390329543753033
278,278,22,10611.67825776697,11623.562899495533,7993.375843906909,5566.299702094148,7404.329998663118,6025.686578534135,1.095355759678064,0.7532621749115268,1.3302068510392042,1.0825300291084141
279,279,7,35410.11692394905,35712.993816289796,34891.31433568496,18690.470879580946,23177.659856660073,22820.23724768078,1.008553399950394,0.9853487468177998,1.2400789689028815,1.220955715600057
280,280,8,2403.050777659741,2629.4673530983155,1830.8843744706544,1137.6755813549441,1689.1146389390456,1419.0723447799683,1.0942204707214196,0.7618999945784324,1.4847067710878974,1.2473435907711823
281,281,5,2550.4620246620607,2251.6843230516847,1969.4165401833006,1036.373922249315,1461.2908729037435,1365.0981967709536,0.8828534992008107,0.7721803034664869,1.4100035146891785,1.3171869413774762
282,282,11,3203.208199268933,3589.134150444482,2399.341495051575,1560.9398662804635,2318.2495638798,1887.6339469186742,1.120481069967175,0.7490432546967055,1.485162634358181,1.2092931878386093
283,283,6,2416.535023260449,3412.002326584961,2007.5885507903563,1348.0897580933106,2156.720188627765,1682.8340384960175,1.4119399444835699,0.830771551608496,1.5998342659899383,1.248310083503755
284,284,5,3725.755685344983,4351.242691675758,3071.6107570429813,1946.9474231405761,2734.590601364741,2231.6164284944534,1.1678819168930177,0.8244262416682238,1.404552875369195,1.1462129906387941
285,285,6,4655.236190800629,6019.373804046192,3844.6015320321717,2595.2303049076495,3774.964797331791,2950.6080197121078,1.2930329541476935,0.8258660515721243,1.4545779579535705,1.1369349433583715
286,286,20,7227.00759868307,9556.539377939527,5793.165824300806,4010.5241602048472,6066.978875648594,4772.297383095548,1.3223369766043906,0.8015995202988934,1.5127645747279848,1.1899435566177443
287,287,6,1740.0121392456786,2048.070395482593,1472.9923555145997,839.0287566853546,1308.5364903749835,1118.8504161834717,1.1770437396893463,0.8465414247932569,1.559584793666017,1.33350663760748
288,288,26,7989.806112472399,9972.704356934179,6314.867595253857,4081.4386709258115,6398.469742578409,5026.400775975498,1.2481785185458254,0.7903655616118271,1.5676995928318125,1.2315267191887844
289,289,7,1734.8809823260744,1643.843772481494,1329.7583498034912,724.7089457771301,1066.7814908956898,946.3428962230682,0.9475253860224344,0.7664839048616422,1.4720136919956792,1.3058247752251388
290,290,6,15450.755752073706,14799.678566342896,11279.855480170587,7858.377720644146,9244.206385022397,7558.143042266369,0.957861143093701,0.7300520221256279,1.1763504776230906,0.9617943182358041
291,291,5,2280.347755609204,2038.2641463875002,1735.422261054126,939.0099654802856,1322.7811824246876,1218.243316936237,0.8938391705272909,0.7610340382449698,1.408697704020756,1.2973699552944882
292,292,8,27933.15311367837,28658.98465566541,27131.686174304592,14975.156194108924,18553.9260471268,22396.649909496307,1.0259845903909648,0.971307681015742,1.2389804691603636,1.4955870656165124
293,293,7,1379.1298545646487,1737.4962024826416,1168.667017336255,684.3597341230651,1109.232688958033,892.1676108837128,1.2598496049751013,0.847394473746034,1.6208327779240224,1.303652985994174
294,294,47,20174.57381712391,24837.346221081658,17087.275522855267,10457.578090023359,16077.169923096242,13009.210326274868,1.2311212343925724,0.8469708296069092,1.5373702959420437,1.2439983918155766
295,295,10,3532.2483616867553,4088.7651999659665,2637.6965136383183,1726.8616017012298,2622.1254002587984,2100.938861012459,1.1575531449927428,0.7467471829695289,1.5184340179175873,1.2166226053915983
296,296,5,2806.4731430490483,3217.8353093208984,2135.32896353855,1424.5474253135924,2047.3440401273476,1706.306681394577,1.1465761991311745,0.7608585062811809,1.437189105639397,1.197788610666268
297,297,47,18126.68645304407,23151.589207313475,14475.421037332862,9222.386998722333,14967.905178268205,11297.065350999032,1.2772102208137195,0.7985696158440453,1.6229968640810513,1.2249611030814607
298,298,4,8094.707984910583,11035.420911876488,7908.371329307556,4613.7901307869115,6809.775855153661,5838.686710715294,1.3632883276886225,0.9769804351249757,1.4759613381010483,1.2654859768663704
299,299,11,5799.927929987402,6669.34027502146,4998.618433799512,3101.5687498524485,4220.237931160859,3594.179612060861,1.1499005428220805,0.8618414735733395,1.3606785054697335,1.1588263559309615
300,300,5,3635.622070277661,5153.480431175489,3116.517932184082,2065.803171470593,3218.449234852913,2382.4385316371918,1.4174961895260763,0.8572172442406991,1.5579650952717727,1.1532746994193033
301,301,16,36134.410842678175,37782.13810151479,32608.27945681936,17803.715280993252,23176.058129709843,20786.740489435197,1.0455999480940892,0.9024162480132617,1.3017540307697435,1.167550714070705
